Año,Periodo,Partida,Subpartida,Grupo_id,Grupo,SubGrupo_id,SubGrupo,Cuenta_id,Cuenta,Subcuenta_id,Subcuenta,Valor
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000151,TIENDA AUTOMATICA SLU,195.11
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000153,ASESORIA FINANCIERA CENTRAL,3507.06
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000156,MARCOS OLIVARES PEÑA,-105.0
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000197,MARKETINSIGHT ANALYTICS,-0.01
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000223,GLOBALTRADE CORP,-748.35
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000241,DATASYNTH LLC,-0.01
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000276,OFICINA REGIONAL ATLANTICO SA,1508.36
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000304,PAYFLEX SOLUCIONES SA,124.19
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000332,ARENAL CONSULTING SL,-0.01
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000335,TELCO PRIME COMUNICACIONES SLU,0.01
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000346,Diego Fernández Ruiz,503.0
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,3,Acreedores varios,41,Acreedores varios,41000349,SECUREPOINT SISTEMAS SL,6071.4
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,4,personal (remuneraciones pendientes de pago),465,Remuneraciones pendientes de pago,46500003,MORALES DIAZ FERNANDO ANTONIO,-3829.77
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,6,Otras deudas con las Administraciones Públicas,4750,Hacienda Pública,47500000,HACIENDA PÚBLICA ACREEDORA PO,33352.04
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,6,Otras deudas con las Administraciones Públicas,4751,Hacienda Pública,47510000,HP ACREED RETEN PROFESIONAL,549.7
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,6,Otras deudas con las Administraciones Públicas,4751,Hacienda Pública,47510001,HP ACREED RETEN TRABAJADOR,34104.1
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,6,Otras deudas con las Administraciones Públicas,476,Organismos de la Seguridad Social,47600000,ORGANIDE LA SSSSACREEDORES,12916.54
2023,Anual,PASIVO,Pasivo Corriente,V,Acreedores comerciales y otras cuentas a pagar,6,Otras deudas con las Administraciones Públicas,476,Organismos de la Seguridad Social,Total Patrimonio Neto y Pasivo,,1399015.8
